WB_id,module
WBGene00012650,2
WBGene00018145,4
WBGene00194815,4
WBGene00012950,2
WBGene00009741,0
WBGene00007101,2
WBGene00010893,1
WBGene00021406,1
WBGene00009740,0
WBGene00001582,2
WBGene00007008,2
WBGene00044107,2
WBGene00006464,4
WBGene00009431,1
WBGene00016768,2
WBGene00006359,2
WBGene00015646,0
WBGene00004343,1
WBGene00000405,2
WBGene00003802,1
WBGene00009002,4
WBGene00010740,3
WBGene00004340,1
WBGene00018146,0
WBGene00012364,4
WBGene00017813,4
WBGene00015160,2
WBGene00001079,1
WBGene00016883,4
WBGene00017166,2
WBGene00013127,4
WBGene00019767,2
WBGene00010827,0
WBGene00006683,4
WBGene00021456,0
WBGene00009276,1
WBGene00020946,4
WBGene00010305,1
WBGene00008563,1
WBGene00008341,4
WBGene00021628,1
WBGene00011102,2
WBGene00004738,1
WBGene00009485,0
WBGene00003418,2
WBGene00009734,2
WBGene00011391,1
WBGene00018607,4
WBGene00022612,2
WBGene00022802,4
WBGene00021057,4
WBGene00011799,4
WBGene00000692,4
WBGene00011893,1
WBGene00016368,3
WBGene00001259,2
WBGene00006495,0
WBGene00019962,0
WBGene00004437,0
WBGene00019995,1
WBGene00013241,1
WBGene00015116,2
WBGene00045295,3
WBGene00017850,0
WBGene00022313,0
WBGene00019521,0
WBGene00016884,0
WBGene00019726,0
WBGene00020237,1
WBGene00044163,1
WBGene00000888,0
WBGene00011128,1
WBGene00013862,2
WBGene00021509,4
WBGene00015943,2
WBGene00011349,1
WBGene00007106,2
WBGene00010044,2
WBGene00004989,1
WBGene00008642,2
WBGene00008546,1
WBGene00007208,4
WBGene00015096,1
WBGene00018421,1
WBGene00003222,2
WBGene00017070,2
WBGene00008621,4
WBGene00003887,0
WBGene00003911,1
WBGene00011189,4
WBGene00017160,0
WBGene00011095,1
WBGene00020721,4
WBGene00006723,2
WBGene00015371,4
WBGene00008764,0
WBGene00007206,0
WBGene00013303,3
WBGene00003066,2
WBGene00000485,3
WBGene00009889,1
WBGene00011944,0
WBGene00009640,0
WBGene00003718,1
WBGene00022423,4
WBGene00001441,1
WBGene00001747,1
WBGene00012932,2
WBGene00004801,3
WBGene00019682,1
WBGene00012261,1
WBGene00008366,0
WBGene00011820,2
WBGene00001457,4
WBGene00012868,4
WBGene00017360,0
WBGene00011681,0
WBGene00012230,2
WBGene00001950,1
WBGene00011955,0
WBGene00012421,4
WBGene00011756,1
WBGene00021089,4
WBGene00022383,4
WBGene00011580,1
WBGene00219423,0
WBGene00009939,1
WBGene00008555,0
WBGene00000787,0
WBGene00008860,4
WBGene00001492,1
WBGene00008878,0
WBGene00015297,2
WBGene00019973,0
WBGene00020113,2
WBGene00006481,4
WBGene00004338,2
WBGene00007926,4
WBGene00000804,2
WBGene00020022,1
WBGene00015555,1
WBGene00008978,1
WBGene00021613,1
WBGene00018237,1
WBGene00003712,0
WBGene00043995,0
WBGene00011674,4
WBGene00010505,1
WBGene00045411,4
WBGene00001784,4
WBGene00005032,0
WBGene00008431,2
WBGene00021149,2
WBGene00001133,4
WBGene00020553,1
WBGene00022277,2
WBGene00016602,0
WBGene00019513,3
WBGene00020584,0
WBGene00001336,1
WBGene00011846,2
WBGene00016655,1
WBGene00016099,3
WBGene00009851,4
WBGene00016148,2
WBGene00003955,2
WBGene00006331,4
WBGene00219208,1
WBGene00000754,4
WBGene00006621,4
WBGene00001578,4
WBGene00043983,1
WBGene00012142,2
WBGene00006308,2
WBGene00019589,0
WBGene00001520,2
WBGene00018474,4
WBGene00002027,2
WBGene00021818,0
WBGene00002127,1
WBGene00021753,1
WBGene00000302,0
WBGene00000784,0
WBGene00020501,1
WBGene00012005,4
WBGene00012996,2
WBGene00007925,1
WBGene00006760,1
WBGene00007452,0
WBGene00020256,2
WBGene00002078,4
WBGene00013852,2
WBGene00011017,2
WBGene00016898,2
WBGene00020276,4
WBGene00010047,4
WBGene00006439,0
WBGene00015795,1
WBGene00077525,0
WBGene00017557,0
WBGene00013601,1
WBGene00021024,4
WBGene00004389,2
WBGene00007021,2
WBGene00009126,2
WBGene00006599,0
WBGene00043297,4
WBGene00021808,3
WBGene00045356,0
WBGene00016645,1
WBGene00000870,2
WBGene00010214,4
WBGene00010039,4
WBGene00013204,2
WBGene00017084,2
WBGene00007062,1
WBGene00022759,1
WBGene00009778,4
WBGene00017132,2
WBGene00000699,1
WBGene00012776,0
WBGene00020264,1
WBGene00013219,1
WBGene00016332,0
WBGene00022330,0
WBGene00010520,0
WBGene00012987,4
WBGene00022381,1
WBGene00018357,1
WBGene00000515,2
WBGene00021121,4
WBGene00001053,0
WBGene00006931,2
WBGene00269434,4
WBGene00007375,2
WBGene00020442,0
WBGene00009396,4
WBGene00012186,1
WBGene00014177,2
WBGene00016507,3
WBGene00006594,2
WBGene00012682,0
WBGene00012424,4
WBGene00022717,4
WBGene00007204,4
WBGene00007397,0
WBGene00017038,4
WBGene00020530,4
WBGene00006727,4
WBGene00012525,4
WBGene00019832,0
WBGene00021080,0
WBGene00017048,1
WBGene00019902,0
WBGene00007533,2
WBGene00008483,0
WBGene00012835,1
WBGene00018635,1
WBGene00003510,4
WBGene00010755,3
WBGene00004297,2
WBGene00021354,1
WBGene00018210,2
WBGene00004811,0
WBGene00008548,2
WBGene00013717,0
WBGene00004739,4
WBGene00077490,4
WBGene00010028,3
WBGene00008356,4
WBGene00011479,0
WBGene00009284,2
WBGene00010083,2
WBGene00008149,4
WBGene00020577,0
WBGene00001064,1
WBGene00003699,0
WBGene00004910,0
WBGene00008480,2
WBGene00015778,0
WBGene00008119,2
WBGene00016968,1
WBGene00008499,0
WBGene00020197,2
WBGene00021815,2
WBGene00021019,0
WBGene00002992,0
WBGene00005703,4
WBGene00008565,1
WBGene00012604,4
WBGene00002067,0
WBGene00013119,4
WBGene00004420,0
WBGene00021513,4
WBGene00007787,1
WBGene00018275,2
WBGene00000838,1
WBGene00022168,4
WBGene00014938,1
WBGene00001002,2
WBGene00020268,1
WBGene00019675,4
WBGene00018257,0
WBGene00009213,4
WBGene00019203,1
WBGene00019277,2
WBGene00000402,1
WBGene00004355,1
WBGene00006528,1
WBGene00021600,0
WBGene00009577,3
WBGene00006496,1
WBGene00003572,1
WBGene00015486,2
WBGene00007877,4
WBGene00000265,2
WBGene00010304,2
WBGene00189958,2
WBGene00007573,1
WBGene00012595,2
WBGene00302964,2
WBGene00000832,0
WBGene00000248,1
WBGene00015159,1
WBGene00004996,4
WBGene00004122,4
WBGene00009004,2
WBGene00011831,1
WBGene00016187,0
WBGene00015148,0
WBGene00007492,0
WBGene00008567,1
WBGene00013006,2
WBGene00000120,4
WBGene00044615,4
WBGene00010789,0
WBGene00014000,4
WBGene00007421,4
WBGene00013736,1
WBGene00009784,1
WBGene00018830,1
WBGene00003703,1
WBGene00003634,4
WBGene00044636,4
WBGene00021467,2
WBGene00000681,4
WBGene00009634,1
WBGene00044697,4
WBGene00019146,4
WBGene00009663,0
WBGene00011733,3
WBGene00020625,2
WBGene00011318,1
WBGene00007694,4
WBGene00011908,2
WBGene00022598,1
WBGene00006460,4
WBGene00016113,1
WBGene00010809,4
WBGene00020889,1
WBGene00011677,4
WBGene00012156,2
WBGene00015232,0
WBGene00004190,2
WBGene00003659,2
WBGene00015267,3
WBGene00015999,0
WBGene00006438,1
WBGene00004017,2
WBGene00044630,1
WBGene00002188,4
WBGene00000962,1
WBGene00013875,0
WBGene00013584,0
WBGene00045386,0
WBGene00013360,1
WBGene00011441,1
WBGene00008800,1
WBGene00022703,1
WBGene00013750,0
WBGene00019003,1
WBGene00018763,4
WBGene00021061,2
WBGene00011732,0
WBGene00016796,4
WBGene00011381,4
WBGene00003723,3
WBGene00016237,4
WBGene00021506,1
WBGene00044686,0
WBGene00016310,4
WBGene00004201,1
WBGene00011404,4
WBGene00004083,0
WBGene00001974,2
WBGene00019957,0
WBGene00002123,0
WBGene00004203,1
WBGene00004416,0
WBGene00019605,4
WBGene00007883,0
WBGene00012097,0
WBGene00000939,2
WBGene00001242,2
WBGene00004952,2
WBGene00015273,1
WBGene00012998,2
WBGene00003876,4
WBGene00015063,4
WBGene00013406,4
WBGene00003674,0
WBGene00003143,2
WBGene00009371,1
WBGene00016996,1
WBGene00185001,1
WBGene00021227,1
WBGene00018613,2
WBGene00001235,1
WBGene00019120,1
WBGene00017534,2
WBGene00015216,0
WBGene00018958,4
WBGene00017398,4
WBGene00021931,1
WBGene00001184,0
WBGene00019498,2
WBGene00015409,4
WBGene00019100,4
WBGene00050915,4
WBGene00002163,0
WBGene00006785,1
WBGene00020436,4
WBGene00012192,2
WBGene00001027,2
WBGene00016610,1
WBGene00017639,4
WBGene00015560,4
WBGene00006462,0
WBGene00206361,1
WBGene00001555,2
WBGene00004024,4
WBGene00019978,1
WBGene00015549,4
WBGene00014164,4
WBGene00006913,2
WBGene00008622,1
WBGene00009116,3
WBGene00019461,0
WBGene00021167,0
WBGene00021843,3
WBGene00000793,4
WBGene00017128,4
WBGene00015861,4
WBGene00000065,1
WBGene00007525,4
WBGene00008953,0
WBGene00007938,1
WBGene00017261,0
WBGene00271701,4
WBGene00006584,1
WBGene00015205,1
WBGene00000673,4
WBGene00017301,2
WBGene00015173,2
WBGene00008560,2
WBGene00019715,2
WBGene00004928,4
WBGene00018260,4
WBGene00018742,2
WBGene00009531,1
WBGene00012883,4
WBGene00015857,4
WBGene00022160,1
WBGene00019204,4
WBGene00003553,1
WBGene00015126,4
WBGene00010221,0
WBGene00017394,0
WBGene00006805,2
WBGene00017428,4
WBGene00008681,4
WBGene00022353,0
WBGene00008380,2
WBGene00000103,2
WBGene00185048,0
WBGene00010871,4
WBGene00001239,0
WBGene00001864,3
WBGene00010049,4
WBGene00004413,0
WBGene00006685,1
WBGene00010727,2
WBGene00009068,4
WBGene00022092,2
WBGene00015220,0
WBGene00007894,1
WBGene00018874,4
WBGene00011009,1
WBGene00002053,1
WBGene00011824,3
WBGene00021397,4
WBGene00007028,1
WBGene00008134,0
WBGene00022697,1
WBGene00011242,0
WBGene00020027,1
WBGene00011623,2
WBGene00019710,1
WBGene00002216,1
WBGene00007089,4
WBGene00012204,2
WBGene00010864,0
WBGene00021598,0
WBGene00009399,0
WBGene00019006,0
WBGene00303423,4
WBGene00005131,1
WBGene00015811,4
WBGene00015245,2
WBGene00009447,4
WBGene00010684,0
WBGene00006868,1
WBGene00007063,4
WBGene00021239,0
WBGene00303009,2
WBGene00021256,4
WBGene00000871,1
WBGene00019801,4
WBGene00011558,1
WBGene00044536,0
WBGene00009918,2
WBGene00013239,2
WBGene00003930,1
WBGene00004737,2
WBGene00007304,4
WBGene00003514,2
WBGene00017062,1
WBGene00020704,1
WBGene00000237,2
WBGene00004479,0
WBGene00020985,0
WBGene00011433,0
WBGene00020957,1
WBGene00018542,1
WBGene00001493,0
WBGene00007474,4
WBGene00017363,1
WBGene00023407,4
WBGene00005024,1
WBGene00010579,1
WBGene00009158,1
WBGene00003393,2
WBGene00016449,2
WBGene00011928,1
WBGene00002105,1
WBGene00001560,4
WBGene00019855,1
WBGene00044478,0
WBGene00015206,1
WBGene00016017,4
WBGene00003785,2
WBGene00002282,1
WBGene00021829,0
WBGene00011335,1
WBGene00013985,1
WBGene00003931,1
WBGene00011038,2
WBGene00017798,2
WBGene00019666,4
WBGene00022345,0
WBGene00000881,1
WBGene00015791,1
WBGene00000110,0
WBGene00011310,0
WBGene00018672,2
WBGene00011259,3
WBGene00022712,3
WBGene00011331,4
WBGene00018366,2
WBGene00022356,0
WBGene00016109,4
WBGene00016365,0
WBGene00009236,4
WBGene00006956,1
WBGene00001061,1
WBGene00006888,1
WBGene00012866,4
WBGene00017501,1
WBGene00017246,1
WBGene00010912,0
WBGene00007018,2
WBGene00000535,4
WBGene00006795,2
WBGene00013317,2
WBGene00019900,1
WBGene00007898,0
WBGene00017734,2
WBGene00008634,0
WBGene00002108,4
WBGene00013143,2
WBGene00015481,1
WBGene00007763,4
WBGene00010453,4
WBGene00004316,0
WBGene00020348,0
WBGene00007592,4
WBGene00013632,0
WBGene00010685,2
WBGene00021146,1
WBGene00003720,4
WBGene00013603,0
WBGene00003588,0
WBGene00009274,0
WBGene00017436,1
WBGene00017951,0
WBGene00015035,1
WBGene00013847,0
WBGene00007860,0
WBGene00001134,2
WBGene00000664,0
WBGene00019492,4
WBGene00007129,1
WBGene00003558,0
WBGene00022280,1
WBGene00010348,4
WBGene00019691,0
WBGene00004257,1
WBGene00019421,4
WBGene00017075,0
WBGene00006776,1
WBGene00019781,2
WBGene00013531,2
WBGene00006440,2
WBGene00019022,1
WBGene00014001,2
WBGene00013376,2
WBGene00004036,0
WBGene00018216,1
WBGene00000539,1
WBGene00008215,1
WBGene00012997,0
WBGene00007110,2
WBGene00013921,2
WBGene00012860,4
WBGene00017328,2
WBGene00021219,4
WBGene00017471,0
WBGene00004419,0
WBGene00003077,2
WBGene00000490,0
WBGene00009661,1
WBGene00008091,1
WBGene00019157,1
WBGene00008239,0
WBGene00001118,4
WBGene00008493,0
WBGene00009595,4
WBGene00003604,3
WBGene00017990,2
WBGene00000040,1
WBGene00008910,0
WBGene00001016,2
WBGene00018599,0
WBGene00022314,4
WBGene00008336,2
WBGene00004879,0
WBGene00012904,2
WBGene00017756,0
WBGene00008358,4
WBGene00001008,4
WBGene00020950,1
WBGene00015769,1
WBGene00006534,1
WBGene00008254,0
WBGene00019619,4
WBGene00015407,1
WBGene00022166,2
WBGene00004751,0
WBGene00022497,4
WBGene00021657,1
WBGene00002262,1
WBGene00019280,0
WBGene00000875,2
WBGene00019651,4
WBGene00016074,2
WBGene00004723,1
WBGene00007911,4
WBGene00010500,1
WBGene00006441,0
WBGene00007922,1
WBGene00003741,4
WBGene00022415,1
WBGene00010484,3
WBGene00011450,4
WBGene00022288,0
WBGene00005271,4
WBGene00020796,2
WBGene00001048,2
WBGene00017794,2
WBGene00019077,1
WBGene00008360,4
WBGene00003238,2
WBGene00011166,4
WBGene00012124,2
WBGene00003406,2
WBGene00016335,4
WBGene00010200,1
WBGene00007625,1
WBGene00008708,2
WBGene00021068,4
WBGene00004209,4
WBGene00018342,4
WBGene00009948,4
WBGene00001065,1
WBGene00003735,1
WBGene00009771,1
WBGene00003682,4
WBGene00016040,0
WBGene00001433,1
WBGene00018232,4
WBGene00007058,4
WBGene00019648,2
WBGene00010942,2
WBGene00021333,0
WBGene00010284,2
WBGene00009290,1
WBGene00012972,2
WBGene00012829,2
WBGene00012244,4
WBGene00022713,0
WBGene00011334,0
WBGene00015611,0
WBGene00002233,4
WBGene00012291,0
WBGene00000115,1
WBGene00004116,2
WBGene00010982,4
WBGene00012330,0
WBGene00010622,1
WBGene00021691,0
WBGene00010858,1
WBGene00001093,1
WBGene00000057,4
WBGene00002081,2
WBGene00016532,4
WBGene00009385,0
WBGene00021331,3
WBGene00020851,0
WBGene00012289,3
WBGene00004509,4
WBGene00015751,0
WBGene00002299,4
WBGene00020441,2
WBGene00006749,1
WBGene00022182,2
WBGene00006490,2
WBGene00086546,1
WBGene00008934,2
WBGene00001853,2
WBGene00009254,2
WBGene00000205,2
WBGene00011227,0
WBGene00010118,1
WBGene00008531,1
WBGene00017504,3
WBGene00003587,2
WBGene00004854,1
WBGene00008760,2
WBGene00021060,0
WBGene00013895,4
WBGene00017190,4
WBGene00020867,1
WBGene00017748,4
WBGene00017692,3
WBGene00020114,0
WBGene00004926,4
WBGene00022233,0
WBGene00008421,4
WBGene00007999,1
WBGene00008357,4
WBGene00017286,1
WBGene00004858,4
WBGene00006614,0
WBGene00018475,1
WBGene00000204,1
WBGene00012464,0
WBGene00009013,2
WBGene00003759,1
WBGene00004358,4
WBGene00019118,2
WBGene00011058,2
WBGene00001824,1
WBGene00020394,0
WBGene00009975,4
WBGene00019211,0
WBGene00018088,4
WBGene00018952,0
WBGene00019061,2
WBGene00018510,1
WBGene00013806,4
WBGene00011754,0
WBGene00013539,4
WBGene00011188,2
WBGene00016171,2
WBGene00020827,0
WBGene00017578,0
WBGene00010887,4
WBGene00002257,1
WBGene00000776,2
WBGene00003519,0
WBGene00022593,4
WBGene00019170,3
WBGene00021531,4
WBGene00017547,2
WBGene00003182,0
WBGene00009992,2
WBGene00206366,3
WBGene00012432,3
WBGene00018152,0
WBGene00012146,0
WBGene00012740,4
WBGene00001620,1
WBGene00001109,4
WBGene00018837,0
WBGene00019493,1
WBGene00010609,2
WBGene00015803,2
WBGene00011111,4
WBGene00006750,0
WBGene00001092,1
WBGene00270319,4
WBGene00012888,2
WBGene00003690,0
WBGene00001638,1
WBGene00003941,1
WBGene00012143,3
WBGene00007547,0
WBGene00009814,0
WBGene00001506,1
WBGene00007537,4
WBGene00020911,1
WBGene00007059,1
WBGene00019321,2
WBGene00013399,0
WBGene00009575,1
WBGene00013897,4
WBGene00021078,2
WBGene00013079,4
WBGene00001155,2
WBGene00004990,4
WBGene00077771,2
WBGene00009239,3
WBGene00008594,1
WBGene00018482,1
WBGene00019408,1
WBGene00015295,4
WBGene00009712,1
WBGene00013257,3
WBGene00044534,0
WBGene00043066,2
WBGene00017861,0
WBGene00002393,2
WBGene00000611,4
WBGene00043054,4
WBGene00006562,2
WBGene00010204,2
WBGene00004766,1
WBGene00044784,1
WBGene00019318,1
WBGene00012413,4
WBGene00001958,2
WBGene00004216,1
WBGene00006709,1
WBGene00000187,2
WBGene00009957,4
WBGene00007254,2
WBGene00007552,1
WBGene00009305,2
WBGene00004180,2
WBGene00015248,2
WBGene00007241,0
WBGene00000900,4
WBGene00006465,0
WBGene00020106,4
WBGene00016458,4
WBGene00012117,0
WBGene00003644,4
WBGene00004392,2
WBGene00007184,2
WBGene00021020,1
WBGene00021894,4
WBGene00003059,2
WBGene00019273,1
WBGene00021505,4
WBGene00018410,4
WBGene00003640,4
WBGene00016643,1
WBGene00008006,0
WBGene00011309,2
WBGene00001837,4
WBGene00008229,4
WBGene00003249,4
WBGene00007932,1
WBGene00015578,4
WBGene00022174,2
WBGene00302978,0
WBGene00016138,4
WBGene00004876,0
WBGene00021340,4
WBGene00007583,1
WBGene00020181,0
WBGene00006373,1
WBGene00022324,4
WBGene00019525,0
WBGene00001519,0
WBGene00022554,4
WBGene00009482,1
WBGene00009204,1
WBGene00008419,1
WBGene00012176,4
WBGene00008856,0
WBGene00016415,3
WBGene00007258,1
WBGene00018270,1
WBGene00010063,4
WBGene00006958,1
WBGene00003210,0
WBGene00000969,0
WBGene00012362,3
WBGene00004889,1
WBGene00001517,0
WBGene00022531,4
WBGene00016862,1
WBGene00012559,1
WBGene00019401,1
WBGene00014053,0
WBGene00000105,1
WBGene00003790,1
WBGene00009896,0
WBGene00016199,0
WBGene00008392,4
WBGene00008110,4
WBGene00016960,4
WBGene00003616,0
WBGene00007716,0
WBGene00022232,2
WBGene00004384,4
WBGene00006571,2
WBGene00020504,1
WBGene00008344,2
WBGene00006698,2
WBGene00002024,4
WBGene00019609,2
WBGene00044661,4
WBGene00020903,0
WBGene00021831,1
WBGene00000112,2
WBGene00008626,0
WBGene00017347,2
WBGene00013676,2
WBGene00020574,0
WBGene00012014,2
WBGene00000219,4
WBGene00015405,2
WBGene00000047,2
WBGene00015802,1
WBGene00008850,0
WBGene00021938,1
WBGene00001762,1
WBGene00010540,2
WBGene00016740,2
WBGene00020126,4
WBGene00021741,4
WBGene00004473,0
WBGene00020115,1
WBGene00003388,0
WBGene00017380,0
WBGene00000753,1
WBGene00005663,1
WBGene00003787,2
WBGene00000102,4
WBGene00005262,0
WBGene00000887,1
WBGene00003805,1
WBGene00016044,0
WBGene00019456,4
WBGene00000903,4
WBGene00015619,0
WBGene00016812,2
WBGene00020131,0
WBGene00010867,1
WBGene00010256,0
WBGene00007016,0
WBGene00018255,0
WBGene00000928,1
WBGene00012628,1
WBGene00011088,4
WBGene00012651,2
WBGene00043981,4
WBGene00002783,1
WBGene00002998,2
WBGene00009850,0
WBGene00021529,1
WBGene00004991,4
WBGene00010873,4
WBGene00001834,1
WBGene00001661,2
WBGene00001541,0
WBGene00012027,4
WBGene00020011,0
WBGene00022569,1
WBGene00012460,2
WBGene00021012,1
WBGene00022665,2
WBGene00019717,2
WBGene00016848,3
WBGene00022893,4
WBGene00007391,0
WBGene00012803,1
WBGene00011891,1
WBGene00000228,1
WBGene00004752,1
WBGene00019407,4
WBGene00017792,4
WBGene00000229,2
WBGene00011414,0
WBGene00011828,3
WBGene00003161,2
WBGene00000734,4
WBGene00000553,0
WBGene00011162,1
WBGene00021849,2
WBGene00005719,0
WBGene00020163,4
WBGene00001337,1
WBGene00003603,2
WBGene00000739,1
WBGene00016465,0
WBGene00009553,1
WBGene00022597,4
WBGene00019911,1
WBGene00003037,2
WBGene00007600,2
WBGene00021858,4
WBGene00000288,0
WBGene00008852,4
WBGene00020586,0
WBGene00010972,4
WBGene00019595,1
WBGene00009081,4
WBGene00000100,0
WBGene00004095,0
WBGene00007174,4
WBGene00019947,2
WBGene00018509,4
WBGene00006437,1
WBGene00023067,0
WBGene00018407,1
WBGene00008680,4
WBGene00011261,4
WBGene00016439,1
WBGene00004157,0
WBGene00019699,4
WBGene00019089,4
WBGene00020702,1
WBGene00022360,0
WBGene00003081,2
WBGene00000981,1
WBGene00015601,3
WBGene00021442,2
WBGene00011029,2
WBGene00021286,1
WBGene00007840,0
WBGene00003018,1
WBGene00003860,0
WBGene00022099,0
WBGene00013415,1
WBGene00011116,0
WBGene00007650,0
WBGene00006520,1
WBGene00004495,0
WBGene00006725,0
WBGene00009255,1
WBGene00021645,2
WBGene00000272,1
WBGene00020302,2
WBGene00008986,1
WBGene00008031,4
WBGene00004286,4
WBGene00019404,4
WBGene00022459,1
WBGene00000148,2
WBGene00020185,2
WBGene00018007,2
WBGene00010595,1
WBGene00022574,4
WBGene00015680,4
WBGene00021011,1
WBGene00009469,0
WBGene00011634,4
WBGene00018408,2
WBGene00021626,1
WBGene00016133,1
WBGene00014186,1
WBGene00010339,1
WBGene00001508,2
WBGene00000158,1
WBGene00015047,4
WBGene00045483,2
WBGene00004303,2
WBGene00017489,4
WBGene00009706,4
WBGene00019816,4
WBGene00011393,1
WBGene00019313,4
WBGene00020466,2
WBGene00004196,1
WBGene00009985,0
WBGene00012764,4
WBGene00017250,4
WBGene00018391,1
WBGene00012094,1
WBGene00010426,0
WBGene00002036,4
WBGene00010778,0
WBGene00019909,0
WBGene00008979,2
WBGene00003861,0
WBGene00003639,4
WBGene00012253,2
WBGene00016676,1
WBGene00000274,1
WBGene00007128,1
WBGene00009466,4
WBGene00002028,1
WBGene00012139,0
WBGene00020300,2
WBGene00013499,4
WBGene00007488,0
WBGene00044063,2
WBGene00004023,0
WBGene00022254,4
WBGene00003163,4
WBGene00019663,1
WBGene00003745,1
WBGene00044512,4
WBGene00012396,1
WBGene00003646,4
WBGene00006923,4
WBGene00004361,1
WBGene00000583,0
WBGene00021994,1
WBGene00012026,3
WBGene00021920,2
WBGene00007257,1
WBGene00010814,0
WBGene00007743,0
WBGene00015993,4
WBGene00003422,2
WBGene00019940,2
WBGene00019914,2
WBGene00017776,0
WBGene00013029,2
WBGene00009668,2
WBGene00012854,0
WBGene00004178,0
WBGene00001398,4
WBGene00013136,0
WBGene00013595,4
WBGene00000518,3
WBGene00022668,0
WBGene00008564,0
WBGene00006424,2
WBGene00014189,1
WBGene00008021,4
WBGene00009141,4
WBGene00011833,2
WBGene00018239,1
WBGene00013802,0
WBGene00019871,1
WBGene00016004,4
WBGene00009484,4
WBGene00009262,4
WBGene00022100,1
WBGene00020296,2
WBGene00011884,1
WBGene00003757,4
WBGene00007169,1
WBGene00013139,1
WBGene00018282,1
WBGene00001052,0
WBGene00011507,1
WBGene00011081,1
WBGene00011034,2
WBGene00001796,4
WBGene00020376,2
WBGene00008874,4
WBGene00008987,2
WBGene00017329,1
WBGene00001548,4
WBGene00019334,2
WBGene00007854,0
WBGene00044797,4
WBGene00017874,2
WBGene00006938,4
WBGene00008918,1
WBGene00012257,1
WBGene00000164,1
WBGene00015687,2
WBGene00001843,1
WBGene00001791,4
WBGene00004306,0
WBGene00003750,2
WBGene00023421,1
WBGene00044641,2
WBGene00044418,4
WBGene00044323,2
WBGene00021820,0
WBGene00011321,4
WBGene00010709,2
WBGene00017226,4
WBGene00015041,0
WBGene00045195,1
WBGene00001329,4
WBGene00016028,3
WBGene00001159,1
WBGene00235330,4
WBGene00022695,4
WBGene00018343,1
WBGene00022279,1
WBGene00015346,0
WBGene00012794,0
WBGene00018108,4
WBGene00004300,4
WBGene00000835,2
WBGene00019913,4
WBGene00023432,4
WBGene00021975,1
WBGene00010731,1
WBGene00044354,4
WBGene00009665,4
WBGene00021879,0
WBGene00007476,4
WBGene00004344,0
WBGene00206532,4
WBGene00008663,1
WBGene00003086,3
WBGene00013441,2
WBGene00010522,0
WBGene00000207,2
WBGene00013407,2
WBGene00010589,0
WBGene00004044,1
WBGene00016392,0
WBGene00006430,2
WBGene00012037,2
WBGene00022075,0
WBGene00016289,4
WBGene00012491,0
WBGene00015139,4
WBGene00015978,3
WBGene00004830,2
WBGene00003660,0
WBGene00016139,1
WBGene00010899,2
WBGene00022649,4
WBGene00044066,0
WBGene00020274,1
WBGene00021079,4
WBGene00000820,0
WBGene00044205,4
WBGene00023415,0
WBGene00018511,0
WBGene00009108,2
WBGene00000437,0
WBGene00018102,3
WBGene00020847,2
WBGene00017361,0
WBGene00000674,0
WBGene00012891,2
WBGene00004767,2
WBGene00001463,4
WBGene00012810,0
WBGene00019882,1
WBGene00000382,1
WBGene00043064,1
WBGene00015279,0
WBGene00022487,4
WBGene00011074,4
WBGene00007836,0
WBGene00001707,4
WBGene00019571,4
WBGene00004038,4
WBGene00018307,0
WBGene00002046,2
WBGene00018215,0
WBGene00008605,1
WBGene00021392,1
WBGene00000160,1
WBGene00007419,4
WBGene00022010,0
WBGene00011167,0
WBGene00001523,0
WBGene00005552,3
WBGene00021976,1
WBGene00022040,1
WBGene00002076,1
WBGene00017002,4
WBGene00013426,2
WBGene00019615,4
WBGene00013548,4
WBGene00007684,2
WBGene00006914,4
WBGene00003747,1
WBGene00022805,3
WBGene00044310,2
WBGene00013484,0
WBGene00001512,0
WBGene00021840,1
WBGene00006793,1
WBGene00015786,4
WBGene00010419,2
WBGene00003758,2
WBGene00013038,2
WBGene00044349,4
WBGene00018164,4
WBGene00004445,0
WBGene00009059,2
WBGene00007385,2
WBGene00018104,0
WBGene00004480,0
WBGene00013549,2
WBGene00004132,4
WBGene00020393,0
WBGene00012134,2
WBGene00010502,1
WBGene00022491,2
WBGene00013220,1
WBGene00194695,4
WBGene00001151,1
WBGene00009132,2
WBGene00009113,2
WBGene00009742,0
WBGene00003090,0
WBGene00020855,2
WBGene00021960,1
WBGene00001028,2
WBGene00003600,0
WBGene00013034,1
WBGene00020719,0
WBGene00004415,0
WBGene00008166,1
WBGene00003548,3
WBGene00004429,0
WBGene00015535,4
WBGene00003719,4
WBGene00010459,2
WBGene00017747,0
WBGene00008453,0
WBGene00008741,1
WBGene00004911,0
WBGene00007368,0
WBGene00007516,1
WBGene00012723,2
WBGene00022389,1
WBGene00005077,1
WBGene00019738,1
WBGene00003078,1
WBGene00012850,0
WBGene00015393,4
WBGene00007918,2
WBGene00004112,4
WBGene00018025,2
WBGene00022770,0
WBGene00022803,2
WBGene00022231,2
WBGene00010758,2
WBGene00010033,1
WBGene00010848,4
WBGene00006728,0
WBGene00001041,2
WBGene00018793,2
WBGene00000834,2
WBGene00002915,1
WBGene00017262,4
WBGene00010747,1
WBGene00003840,4
WBGene00000774,1
WBGene00021519,4
WBGene00007109,4
WBGene00015404,1
WBGene00012236,1
WBGene00000464,2
WBGene00007180,4
WBGene00020407,4
WBGene00012938,4
WBGene00010110,0
WBGene00013447,3
WBGene00000693,4
