legacy_path,category,original_method,identified_issue,corrected_method,final_location,scientific_status,disposition,corrected_counterpart,bytes,crc32
Vichama_Kspaces/trees/tree_Module_1_all_terms.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,5189790,13217f80
Vichama_Kspaces/trees/tree_Module_2.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,376550,de229773
Vichama_Kspaces/trees/tree_Module_2_all_terms.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,894311,2400df47
Vichama_Kspaces/trees/tree_Module_3.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,278289,04a35220
Vichama_Kspaces/trees/tree_Module_3_all_terms.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,1613752,5487af2b
Vichama_Kspaces/trees/tree_Noise_0D.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,343744,036e9c58
Vichama_Kspaces/trees/tree_Noise_0D_all_terms.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,649066,2b169763
Vichama_Kspaces/trees_slim/slim_tree_Module_0.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,492284,d65f52b1
Vichama_Kspaces/trees_slim/slim_tree_Module_1.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,525448,44e92144
Vichama_Kspaces/trees_slim/slim_tree_Module_2.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,308259,7690c920
Vichama_Kspaces/trees_slim/slim_tree_Module_3.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,381880,f35e581f
Vichama_Kspaces/trees_slim/slim_tree_Noise_0D.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,288312,135f2911
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_GenX.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,563274,9c759380
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFBA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,255021,67f2e0f2
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFBS.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,595467,e32c84d4
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFBSA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,1483236,c3c49541
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFEESA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,354907,9f406384
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFNA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,560035,2feba377
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFOA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,255306,2ab59d15
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFOS.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,259497,ccb27e0f
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFOSA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,3400803,3a3d9a1b
Vichama_Kspaces/trees_slim_shared/slim_tree_shared_PFPeA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,3264251,b0cb78ed
Vichama_Kspaces/trees_slim_union/slim_tree_union_Module_0.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,574001,ed21b297
Vichama_Kspaces/trees_slim_union/slim_tree_union_Module_1.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,2074314,6dff9e01
Vichama_Kspaces/trees_slim_union/slim_tree_union_Module_2.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,102649,81ef5f72
Vichama_Kspaces/trees_slim_union/slim_tree_union_Module_3.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,622898,cf5fd843
Vichama_Kspaces/trees_slim_union/slim_tree_union_Noise_0D.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,219621,24cc49bf
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_GenX.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,150629,5fc7ae39
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_PFBS.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,502664,0ca36c36
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_PFBSA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,172109,759cd5a2
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_PFEESA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,778712,f4a7c4a3
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_PFOSA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,2859984,3a33ea1c
Vichama_Kspaces/trees_slim_unique/slim_tree_unique_PFPeA.png,ontology tree,Manual or layout-based functional tree,Post hoc GO-slim labels and repeated genes made branch sizes non-additive,Use GO parent relationships among family-wide significant terms without manual category reassignment,output/figures/deep_analysis/ontology_trees_consensus_modules.png,incorrect and replaced,incorrect and replaced,Replace manual categories with ontology-parent diagrams of corrected terms.,268628,efcddd00
Vichama_Kspaces/unique_DEGs_barplot.png,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,63965,f34e9cbb
Vichama_Kspaces/unique_DEGs_per_PFAS.csv,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,304,b8f35f9e
Vichama_Kspaces/unique_genes_heatmap_modulepreference.png,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,215550,e7e5d6e5
Vichama_Kspaces/unique_genes_per_chemical/ALL_unique_genes_summary.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,60745,5a2eef35
Vichama_Kspaces/unique_genes_per_chemical/GenX/GenX_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,325,7fb1853c
Vichama_Kspaces/unique_genes_per_chemical/GenX/GenX_Module_1_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,177,1ead5a9e
Vichama_Kspaces/unique_genes_per_chemical/PFBA/PFBA_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,81,c27661e7
Vichama_Kspaces/unique_genes_per_chemical/PFBA/PFBA_Noise_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,80,2b689fcc
Vichama_Kspaces/unique_genes_per_chemical/PFBS/PFBS_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,325,a79f6d63
Vichama_Kspaces/unique_genes_per_chemical/PFBS/PFBS_Module_1_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,649,b3a93936
Vichama_Kspaces/unique_genes_per_chemical/PFBSA/PFBSA_Module_1_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,3140,7665adfa
Vichama_Kspaces/unique_genes_per_chemical/PFBSA/PFBSA_Module_3_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,4768,1d3544c2
Vichama_Kspaces/unique_genes_per_chemical/PFEESA/PFEESA_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,424,a747a30c
Vichama_Kspaces/unique_genes_per_chemical/PFEESA/PFEESA_Noise_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,653,0366ef65
Vichama_Kspaces/unique_genes_per_chemical/PFNA/PFNA_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,224,13a65593
Vichama_Kspaces/unique_genes_per_chemical/PFNA/PFNA_Noise_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,78,d9ec11c6
Vichama_Kspaces/unique_genes_per_chemical/PFOSA/PFOSA_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,9596,7fd7d92e
Vichama_Kspaces/unique_genes_per_chemical/PFOSA/PFOSA_Module_2_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,24254,6abd000a
Vichama_Kspaces/unique_genes_per_chemical/PFPeA/PFPeA_Module_0_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,3761,627968fd
Vichama_Kspaces/unique_genes_per_chemical/PFPeA/PFPeA_Module_2_unique_genes.csv,exclusive gene list,"Genes detected in one contrast, split by historical module",Detection exclusivity was described too strongly and the archived set was incomplete,Export every exclusively detected gene with all ten continuous effects and consensus membership,output/deep_analysis/exclusive_detection_genes_with_all_continuous_effects.csv,valid but improved,valid but improved,Replace with complete threshold-labeled exports retaining all continuous effects.,5968,43e91cc2
Vichama_Kspaces/upset_plot_DEGs.png,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,273694,18e0608c
Vichama_Kspaces/upset_plot_DEGs_all_intersections.png,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,1224196,49a61ac1
Vichama_Kspaces/upset_venn_shared_response.png,detection-set summary,Thresholded DEG overlap summary,Detection thresholds were mixed with continuous effect representation,Report threshold sensitivity beside continuous logFC evidence,output/deg_counts.csv and PFAS_master_analysis.ipynb Section 3,valid but improved,valid but improved,Retain as threshold-defined detection categories with continuous effect evidence.,620653,e3c997fe
__MACOSX/._Vichama_Kspaces,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._DEG_stacked_barplot.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_enrichment_dotplot.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_enrichment_per_module.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_module_union_DEGs.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_module_union_DEGs.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_barplots.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_barplots_all.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_combined.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_heatmap.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_heatmap_updated.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_per_chem_per_module_skipped.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_shared_genes_per_PFAS,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_shared_genes_per_PFAS_combined.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._GO_unique_genes_per_PFAS.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._Vichama_k_spaces_Final.ipynb,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,355,4856811d
__MACOSX/Vichama_Kspaces/._eigengene_correlations.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._gene_lists_by_chemical,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._go-basic.obo,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._module_eigengenes.csv,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
__MACOSX/Vichama_Kspaces/._module_eigengenes.png,metadata,Platform resource-fork metadata,Not a scientific result,Exclude from scientific-output counts,Internal ZIP audit only,invalid but preserved as a diagnostic example,invalid but preserved as a diagnostic example,Exclude macOS resource-fork metadata.,212,92e46492
